COUNTRY,FLOW,PRODUCT,1971,2000
Ghana,   Statistical differences,Motor gasoline excl. biofuels,0,0
Ghana,   Statistical differences,Aviation gasoline,0,0
Ghana,   Statistical differences,Gasoline type jet fuel,0,0
Ghana,   Statistical differences,Kerosene type jet fuel excl. biofuels,0,-43.6754
Ghana,   Statistical differences,Other kerosene,0,0
Ghana,   Statistical differences,Gas/diesel oil excl. biofuels,19.6499,0
Ghana,   Statistical differences,Fuel oil,0,-13.4422
Ghana,   Statistical differences,Naphtha,0,0
Ghana,   Statistical differences,White spirit & SBP,0,0
Ghana,   Statistical differences,Lubricants,0,0
Ghana,   Statistical differences,Bitumen,0,0
Ghana,   Statistical differences,Paraffin waxes,0,0
Ghana,   Statistical differences,Petroleum coke,0,0
Ghana,   Statistical differences,Other oil products,0,0
Ghana,   Statistical differences,Industrial waste,0,0
Ghana,   Statistical differences,Municipal waste (renewable),0,0
Ghana,   Statistical differences,Municipal waste (non-renewable),0,0
Ghana,   Statistical differences,Primary solid biofuels,0,0
Ghana,   Statistical differences,Biogases,0,0
Ghana,   Statistical differences,Biogasoline,0,0
Ghana,   Statistical differences,Biodiesels,0,0
Ghana,   Statistical differences,Bio jet kerosene,0,0
Ghana,   Statistical differences,Other liquid biofuels,0,0
Ghana,   Statistical differences,Non-specified primary biofuels and waste,0,0
Ghana,   Statistical differences,Charcoal,0,0
Ghana,   Statistical differences,Elec/heat output from non-specified manufactured gases,0,0
Ghana,   Statistical differences,Heat output from non-specified combustible fuels,0,0
Ghana,   Statistical differences,Nuclear,0,0
Ghana,   Statistical differences,Hydro,0,0
Ghana,   Statistical differences,Geothermal,0,0
Ghana,   Statistical differences,Solar photovoltaics,0,0
Ghana,   Statistical differences,Solar thermal,0,0
Ghana,   Statistical differences,"Tide, wave and ocean",0,0
Ghana,   Statistical differences,Wind,0,0
Ghana,   Statistical differences,Other sources,0,0
Ghana,   Statistical differences,Electricity,0,10.5761
Ghana,   Statistical differences,Heat,0,0
Ghana,   Statistical differences,Total,19.6499,-43.1523
Ghana,   Statistical differences,Memo: Renewables,0,0
Ghana,   Transformation processes,Hard coal (if no detail),0,x
Ghana,   Transformation processes,Brown coal (if no detail),0,x
Ghana,   Transformation processes,Anthracite,..,0
Ghana,   Transformation processes,Coking coal,..,0
Ghana,   Transformation processes,Other bituminous coal,..,0
Ghana,   Transformation processes,Sub-bituminous coal,..,0
Ghana,   Transformation processes,Lignite,..,0
Ghana,   Transformation processes,Patent fuel,0,0
Ghana,   Transformation processes,Coke oven coke,0,0
Ghana,   Transformation processes,Gas coke,0,0
Ghana,   Transformation processes,Coal tar,0,0
Ghana,   Transformation processes,BKB,0,0
Ghana,   Transformation processes,Gas works gas,0,0
Ghana,   Transformation processes,Coke oven gas,0,0
Ghana,   Transformation processes,Blast furnace gas,0,0
Ghana,   Transformation processes,Other recovered gases,0,0
Ghana,   Transformation processes,Peat,0,0
Ghana,   Transformation processes,Peat products,0,0
Ghana,   Transformation processes,Oil shale and oil sands,0,0
Ghana,   Transformation processes,Natural gas,0,0
Ghana,   Transformation processes,Crude/NGL/feedstocks (if no detail),x,x
Ghana,   Transformation processes,Crude oil,-895.8479,-1308.1415
Ghana,   Transformation processes,Natural gas liquids,0,0
Ghana,   Transformation processes,Refinery feedstocks,0,0
Ghana,   Transformation processes,Additives/blending components,0,0
Ghana,   Transformation processes,Other hydrocarbons,0,0
Ghana,   Transformation processes,Refinery gas,19.5304,26.4235
Ghana,   Transformation processes,Ethane,0,0
Ghana,   Transformation processes,Liquefied petroleum gases (LPG),3.3892,11.2974
Ghana,   Transformation processes,Motor gasoline excl. biofuels,206.5157,255.7371
Ghana,   Transformation processes,Aviation gasoline,0,0
Ghana,   Transformation processes,Gasoline type jet fuel,0,0
Ghana,   Transformation processes,Kerosene type jet fuel excl. biofuels,22.3703,115.0473
Ghana,   Transformation processes,Other kerosene,86.83,54.3995
Ghana,   Transformation processes,Gas/diesel oil excl. biofuels,216.1484,370.2446
Ghana,   Transformation processes,Fuel oil,302.4506,251.5621
Ghana,   Transformation processes,Naphtha,0,0
Ghana,   Transformation processes,White spirit & SBP,0,0
Ghana,   Transformation processes,Lubricants,0,0
Ghana,   Transformation processes,Bitumen,0,0
Ghana,   Transformation processes,Paraffin waxes,0,0
Ghana,   Transformation processes,Petroleum coke,0,0
Ghana,   Transformation processes,Other oil products,0,0
Ghana,   Transformation processes,Industrial waste,0,0
Ghana,   Transformation processes,Municipal waste (renewable),0,0
Ghana,   Transformation processes,Municipal waste (non-renewable),0,0
Ghana,   Transformation processes,Primary solid biofuels,-477.6918,-1094.0097
Ghana,   Transformation processes,Biogases,0,0
Ghana,   Transformation processes,Biogasoline,0,0
Ghana,   Transformation processes,Biodiesels,0,0
Ghana,   Transformation processes,Bio jet kerosene,0,0
Ghana,   Transformation processes,Other liquid biofuels,0,0
Ghana,   Transformation processes,Non-specified primary biofuels and waste,0,0
Ghana,   Transformation processes,Charcoal,119.1745,517.8943
Ghana,   Transformation processes,Elec/heat output from non-specified manufactured gases,0,0
Ghana,   Transformation processes,Heat output from non-specified combustible fuels,0,0
Ghana,   Transformation processes,Nuclear,0,0
Ghana,   Transformation processes,Hydro,-250.129,-568.2717
Ghana,   Transformation processes,Geothermal,0,0
Ghana,   Transformation processes,Solar photovoltaics,0,0
Ghana,   Transformation processes,Solar thermal,0,0
Ghana,   Transformation processes,"Tide, wave and ocean",0,0
Ghana,   Transformation processes,Wind,0,0
Ghana,   Transformation processes,Other sources,0,0
Ghana,   Transformation processes,Electricity,253.1384,621.0662
Ghana,   Transformation processes,Heat,0,0
Ghana,   Transformation processes,Total,-394.1211,-746.7509
Ghana,   Transformation processes,Memo: Renewables,-608.6463,-1144.3871
Ghana,      Main activity producer electricity plants,Hard coal (if no detail),0,x
Ghana,      Main activity producer electricity plants,Brown coal (if no detail),0,x
Ghana,      Main activity producer electricity plants,Anthracite,..,0
Ghana,      Main activity producer electricity plants,Coking coal,..,0
Ghana,      Main activity producer electricity plants,Other bituminous coal,..,0
Ghana,      Main activity producer electricity plants,Sub-bituminous coal,..,0
Ghana,      Main activity producer electricity plants,Lignite,..,0
Ghana,      Main activity producer electricity plants,Patent fuel,0,0
Ghana,      Main activity producer electricity plants,Coke oven coke,0,0
Ghana,      Main activity producer electricity plants,Gas coke,0,0
Ghana,      Main activity producer electricity plants,Coal tar,0,0
Ghana,      Main activity producer electricity plants,BKB,0,0
Ghana,      Main activity producer electricity plants,Gas works gas,0,0
Ghana,      Main activity producer electricity plants,Coke oven gas,0,0
Ghana,      Main activity producer electricity plants,Blast furnace gas,0,0
Ghana,      Main activity producer electricity plants,Other recovered gases,0,0
Ghana,      Main activity producer electricity plants,Peat,0,0
Ghana,      Main activity producer electricity plants,Peat products,0,0
Ghana,      Main activity producer electricity plants,Oil shale and oil sands,0,0
Ghana,      Main activity producer electricity plants,Natural gas,0,0
Ghana,      Main activity producer electricity plants,Crude/NGL/feedstocks (if no detail),x,x
Ghana,      Main activity producer electricity plants,Crude oil,0,-155.7554
Ghana,      Main activity producer electricity plants,Natural gas liquids,0,0
Ghana,      Main activity producer electricity plants,Refinery feedstocks,0,0
Ghana,      Main activity producer electricity plants,Additives/blending components,0,0
Ghana,      Main activity producer electricity plants,Other hydrocarbons,0,0
Ghana,      Main activity producer electricity plants,Refinery gas,0,0
Ghana,      Main activity producer electricity plants,Ethane,0,0
Ghana,      Main activity producer electricity plants,Liquefied petroleum gases (LPG),0,0
Ghana,      Main activity producer electricity plants,Motor gasoline excl. biofuels,0,0
Ghana,      Main activity producer electricity plants,Aviation gasoline,0,0
Ghana,      Main activity producer electricity plants,Gasoline type jet fuel,0,0
Ghana,      Main activity producer electricity plants,Kerosene type jet fuel excl. biofuels,0,0
Ghana,      Main activity producer electricity plants,Other kerosene,0,0
Ghana,      Main activity producer electricity plants,Gas/diesel oil excl. biofuels,-11.3762,0
Ghana,      Main activity producer electricity plants,Fuel oil,0,0
Ghana,      Main activity producer electricity plants,Naphtha,0,0
Ghana,      Main activity producer electricity plants,White spirit & SBP,0,0
Ghana,      Main activity producer electricity plants,Lubricants,0,0
Ghana,      Main activity producer electricity plants,Bitumen,0,0
Ghana,      Main activity producer electricity plants,Paraffin waxes,0,0
Ghana,      Main activity producer electricity plants,Petroleum coke,0,0
Ghana,      Main activity producer electricity plants,Other oil products,0,0
Ghana,      Main activity producer electricity plants,Industrial waste,0,0
Ghana,      Main activity producer electricity plants,Municipal waste (renewable),0,0
Ghana,      Main activity producer electricity plants,Municipal waste (non-renewable),0,0
Ghana,      Main activity producer electricity plants,Primary solid biofuels,0,0
Ghana,      Main activity producer electricity plants,Biogases,0,0
Ghana,      Main activity producer electricity plants,Biogasoline,0,0
Ghana,      Main activity producer electricity plants,Biodiesels,0,0
Ghana,      Main activity producer electricity plants,Bio jet kerosene,0,0
Ghana,      Main activity producer electricity plants,Other liquid biofuels,0,0
Ghana,      Main activity producer electricity plants,Non-specified primary biofuels and waste,0,0
Ghana,      Main activity producer electricity plants,Charcoal,0,0
Ghana,      Main activity producer electricity plants,Elec/heat output from non-specified manufactured gases,0,0
Ghana,      Main activity producer electricity plants,Heat output from non-specified combustible fuels,0,0
Ghana,      Main activity producer electricity plants,Nuclear,0,0
Ghana,      Main activity producer electricity plants,Hydro,-250.129,-568.2717
Ghana,      Main activity producer electricity plants,Geothermal,0,0
Ghana,      Main activity producer electricity plants,Solar photovoltaics,0,0
Ghana,      Main activity producer electricity plants,Solar thermal,0,0
Ghana,      Main activity producer electricity plants,"Tide, wave and ocean",0,0
Ghana,      Main activity producer electricity plants,Wind,0,0
Ghana,      Main activity producer electricity plants,Other sources,0,0
Ghana,      Main activity producer electricity plants,Electricity,253.1384,621.0662
Ghana,      Main activity producer electricity plants,Heat,0,0
Ghana,      Main activity producer electricity plants,Total,-8.3668,-102.9609
Ghana,      Main activity producer electricity plants,Memo: Renewables,-250.129,-568.2717
Ghana,      Autoproducer electricity plants,Hard coal (if no detail),0,x
Ghana,      Autoproducer electricity plants,Brown coal (if no detail),0,x
Ghana,      Autoproducer electricity plants,Anthracite,..,0
Ghana,      Autoproducer electricity plants,Coking coal,..,0
Ghana,      Autoproducer electricity plants,Other bituminous coal,..,0
Ghana,      Autoproducer electricity plants,Sub-bituminous coal,..,0
Ghana,      Autoproducer electricity plants,Lignite,..,0
Ghana,      Autoproducer electricity plants,Patent fuel,0,0
Ghana,      Autoproducer electricity plants,Coke oven coke,0,0
Ghana,      Autoproducer electricity plants,Gas coke,0,0
Ghana,      Autoproducer electricity plants,Coal tar,0,0
Ghana,      Autoproducer electricity plants,BKB,0,0
Ghana,      Autoproducer electricity plants,Gas works gas,0,0
Ghana,      Autoproducer electricity plants,Coke oven gas,0,0
Ghana,      Autoproducer electricity plants,Blast furnace gas,0,0
Ghana,      Autoproducer electricity plants,Other recovered gases,0,0
Ghana,      Autoproducer electricity plants,Peat,0,0
Ghana,      Autoproducer electricity plants,Peat products,0,0
Ghana,      Autoproducer electricity plants,Oil shale and oil sands,0,0
Ghana,      Autoproducer electricity plants,Natural gas,0,0
Ghana,      Autoproducer electricity plants,Crude/NGL/feedstocks (if no detail),x,x
Ghana,      Autoproducer electricity plants,Crude oil,0,0
Ghana,      Autoproducer electricity plants,Natural gas liquids,0,0
Ghana,      Autoproducer electricity plants,Refinery feedstocks,0,0
Ghana,      Autoproducer electricity plants,Additives/blending components,0,0
Ghana,      Autoproducer electricity plants,Other hydrocarbons,0,0
Ghana,      Autoproducer electricity plants,Refinery gas,0,0
Ghana,      Autoproducer electricity plants,Ethane,0,0
Ghana,      Autoproducer electricity plants,Liquefied petroleum gases (LPG),0,0
Ghana,      Autoproducer electricity plants,Motor gasoline excl. biofuels,0,0
Ghana,      Autoproducer electricity plants,Aviation gasoline,0,0
Ghana,      Autoproducer electricity plants,Gasoline type jet fuel,0,0
Ghana,      Autoproducer electricity plants,Kerosene type jet fuel excl. biofuels,0,0
Ghana,      Autoproducer electricity plants,Other kerosene,0,0
Ghana,      Autoproducer electricity plants,Gas/diesel oil excl. biofuels,0,0
Ghana,      Autoproducer electricity plants,Fuel oil,0,0
Ghana,      Autoproducer electricity plants,Naphtha,0,0
Ghana,      Autoproducer electricity plants,White spirit & SBP,0,0
Ghana,      Autoproducer electricity plants,Lubricants,0,0
Ghana,      Autoproducer electricity plants,Bitumen,0,0
Ghana,      Autoproducer electricity plants,Paraffin waxes,0,0
Ghana,      Autoproducer electricity plants,Petroleum coke,0,0
Ghana,      Autoproducer electricity plants,Other oil products,0,0
Ghana,      Autoproducer electricity plants,Industrial waste,0,0
Ghana,      Autoproducer electricity plants,Municipal waste (renewable),0,0
Ghana,      Autoproducer electricity plants,Municipal waste (non-renewable),0,0
Ghana,      Autoproducer electricity plants,Primary solid biofuels,0,0
Ghana,      Autoproducer electricity plants,Biogases,0,0
Ghana,      Autoproducer electricity plants,Biogasoline,0,0
Ghana,      Autoproducer electricity plants,Biodiesels,0,0
Ghana,      Autoproducer electricity plants,Bio jet kerosene,0,0
Ghana,      Autoproducer electricity plants,Other liquid biofuels,0,0
Ghana,      Autoproducer electricity plants,Non-specified primary biofuels and waste,0,0
Ghana,      Autoproducer electricity plants,Charcoal,0,0
Ghana,      Autoproducer electricity plants,Elec/heat output from non-specified manufactured gases,0,0
Ghana,      Autoproducer electricity plants,Heat output from non-specified combustible fuels,0,0
Ghana,      Autoproducer electricity plants,Nuclear,0,0
Ghana,      Autoproducer electricity plants,Hydro,0,0
Ghana,      Autoproducer electricity plants,Geothermal,0,0
Ghana,      Autoproducer electricity plants,Solar photovoltaics,0,0
Ghana,      Autoproducer electricity plants,Solar thermal,0,0
Ghana,      Autoproducer electricity plants,"Tide, wave and ocean",0,0
Ghana,      Autoproducer electricity plants,Wind,0,0
Ghana,      Autoproducer electricity plants,Other sources,0,0
Ghana,      Autoproducer electricity plants,Electricity,0,0
Ghana,      Autoproducer electricity plants,Heat,0,0
Ghana,      Autoproducer electricity plants,Total,0,0
Ghana,      Autoproducer electricity plants,Memo: Renewables,0,0
Ghana,      Main activity producer CHP plants,Hard coal (if no detail),0,x
Ghana,      Main activity producer CHP plants,Brown coal (if no detail),0,x
Ghana,      Main activity producer CHP plants,Anthracite,..,0
Ghana,      Main activity producer CHP plants,Coking coal,..,0
Ghana,      Main activity producer CHP plants,Other bituminous coal,..,0
Ghana,      Main activity producer CHP plants,Sub-bituminous coal,..,0
Ghana,      Main activity producer CHP plants,Lignite,..,0
Ghana,      Main activity producer CHP plants,Patent fuel,0,0
Ghana,      Main activity producer CHP plants,Coke oven coke,0,0
Ghana,      Main activity producer CHP plants,Gas coke,0,0
Ghana,      Main activity producer CHP plants,Coal tar,0,0
Ghana,      Main activity producer CHP plants,BKB,0,0
Ghana,      Main activity producer CHP plants,Gas works gas,0,0
Ghana,      Main activity producer CHP plants,Coke oven gas,0,0
Ghana,      Main activity producer CHP plants,Blast furnace gas,0,0
Ghana,      Main activity producer CHP plants,Other recovered gases,0,0
Ghana,      Main activity producer CHP plants,Peat,0,0
Ghana,      Main activity producer CHP plants,Peat products,0,0
Ghana,      Main activity producer CHP plants,Oil shale and oil sands,0,0
Ghana,      Main activity producer CHP plants,Natural gas,0,0
Ghana,      Main activity producer CHP plants,Crude/NGL/feedstocks (if no detail),x,x
